"name","brand","os","cpu_cores","cpu_threads","gpu_vram","ram_capacity","ram_ddr_type","hdd","ssd","screen_size","screen_res","touchscreen","user_rating","price","cpu","gpu"
"hp pavilion 14-eh0024tu laptop (12th gen core i7/ 16gb/ 1tb ssd/ win 11)","hp","windows","14.0","20.0","0.0","16.0","ddr4","0","1024","14.0","3K+","0","4.25","92500.0","intel core i7 12700h","intel integrated"
"hp 15s- fr2512tu laptop (11th gen core i3/ 8gb/ 512gb ssd/ win11 home)","hp","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.2","35900.0","intel core i3 1125g4","intel integrated"
"hp victus 16-e1060ax gaming laptop (amd ryzen 7 6800h/ 16gb/ 512gb ssd/ win11/ 4gb graph)","hp","windows","8.0","16.0","4.0","16.0","ddr5","0","512","16.1","HD+","0","4.25","87999.0","amd ryzen 7 6800h","nvidia geforce rtx 3050 ti"
"hp victus 16-e0305ax gaming laptop (amd ryzen 7 5800h/ 8gb/ 512gb ssd/ win11/ 4gb graph)","hp","windows","8.0","16.0","4.0","8.0","ddr4","0","512","16.1","HD+","0","4.65","92009.0","amd ryzen 7 5800h","nvidia geforce rtx 3050"
"hp victus 16-e0650ax gaming laptop (amd ryzen 7 5800h/ 8gb/ 512gb ssd/ win11/ 4gb graph)","hp","windows","8.0","16.0","4.0","8.0","ddr4","0","512","16.1","HD+","0","4.45","62788.0","amd ryzen 7 5800h","nvidia geforce gtx 1650"
"hp zbook power g8 2n1m3pa laptop (11th gen core i7/ 32gb/ 1tb ssd/ win10 pro/ 4gb graph)","hp","windows","8.0","16.0","4.0","32.0","ddr4","0","1024","15.6","HD+","0","4.65","239000.0","intel core i7 11800h","nvidia integrated"
"hp pavilion 15-eg2039tu laptop (12th gen core i7/ 16gb/ 1tb ssd/ win 11)","hp","windows","12.0","16.0","0.0","16.0","ddr4","0","1024","15.6","HD+","0","4.35","82999.0","intel core i7 1260p","intel integrated"
"hp 240 g8 business laptop (11th gen core i5/ 8gb/ 512 gb ssd/ dos)","hp","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","SD","0","4.65","35990.0","intel core i5 1135g7","intel integrated"
"hp omen 16-b1350tx laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 4gb graph)","hp","windows","14.0","20.0","4.0","16.0","ddr5","0","1024","16.1","HD+","0","4.75","113999.0","intel core i7 12700h","nvidia geforce rtx 3050"
"hp pavilion 14-dv2041tu laptop (12th gen core i5/ 16gb/ 512gb ssd/ win 11)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.45","63990.0","intel core i5 1235u","intel integrated"
"hp pavilion 14-dv2016tu laptop (12th gen core i5/ 16gb/ 512gb ssd/ win 11)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.1","67000.0","intel core i5 1235u","intel integrated"
"hp pavilion gaming 15-dk1520tx laptop (10th gen core i5/ 8gb/ 512gb ssd/ win11/ 4gb graph)","hp","windows","4.0","8.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.75","55616.0","intel core i5 10300h","nvidia geforce gtx 1650"
"hp victus 16-d0361tx laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11/ 6gb graph)","hp","windows","8.0","16.0","6.0","16.0","ddr4","0","512","16.1","HD+","0","4.6","107990.0","intel core i7 11800h","nvidia geforce rtx rtx 3060"
"hp pavilion 14-dv2054tu laptop (12th gen core i5/ 16gb/ 512gb ssd/ win 11)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.35","67999.0","intel core i5 1235u","intel integrated"
"hp pavilion 15-eh2025au laptop (ryzen 5 5625u/ 8gb/ 512gb ssd/ win11 home)","hp","windows","6.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.35","54134.0","amd ryzen 5 5625u","amd integrated"
"hp pavilion 15-eg2019tx laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 2gb graph)","hp","windows","10.0","12.0","2.0","16.0","ddr4","0","512","15.6","HD+","0","4.0","70990.0","intel core i5 1235u","nvidia geforce mx550"
"hp pavilion 14-ec1008au laptop (ryzen 7 5825u/ 16gb/ 512gb ssd/ win11 home)","hp","windows","8.0","16.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.1","77500.0","amd ryzen 7 5825u","amd integrated"
"hp victus 16-e0361ax gaming laptop (ryzen 7 5800h/ 16gb/ 512gb ssd/ win11/ 6gb graph)","hp","windows","8.0","16.0","6.0","16.0","ddr4","0","512","16.1","HD+","0","4.2","86990.0","amd ryzen 7 5800h","nvidia geforce rtx 3060"
"hp 15s-ey2000au laptop (ryzen 3 5300u/ 8gb/ 256gb ssd/ win11 home)","hp","windows","4.0","8.0","0.0","8.0","ddr4","0","256","15.6","HD+","0","4.0","35198.0","amd ryzen 3 5300u","amd integrated"
"hp envy 15-ep1085tx laptop (11th gen core i7/ 16gb/ 1tb ssd/ win11/ 4gb graph)","hp","windows","8.0","16.0","4.0","16.0","ddr4","0","1024","15.6","3K+","1","4.7","118800.0","intel core i7 11800h","nvidia geforce rtx rtx 3050"
"hp victus 16-e0350ax laptop (ryzen 5-5600h/ 8gb/ 512gb ssd/ win 11/ 4gb graph)","hp","windows","6.0","12.0","4.0","8.0","ddr4","0","512","16.1","HD+","0","4.2","59100.0","amd ryzen 5 5600h","nvidia geforce rtx 3050ti"
"hp elite dragonfly g2 laptop (11th gen core i7/ 32gb/ 1tb ssd/ win10 pro)","hp","windows","4.0","8.0","0.0","32.0","ddr4","0","1024","13.3","HD+","1","4.65","282500.0","intel core i7 1185g7","intel integrated"
"hp zbook power g8 4u8t5pa laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 pro/ 4gb graph)","hp","windows","8.0","16.0","4.0","16.0","ddr4","0","1024","15.6","HD+","0","4.3","149599.0","intel core i7 11800h","nvidia integrated"
"hp 247 g8 150a3ea laptop (athlon p-3045b hd/ 8gb/ 256gb ssd/ win11)","hp","windows","2.0","4.0","0.0","8.0","ddr4","0","256","14.0","SD","0","4.6","32170.0","amd athlon p3045b","amd integrated"
"hp pavilion x360 14-dy0208tu laptop (11th gen core i3/ 8gb/ 512gb ssd/ win11 home)","hp","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","1","4.7","69240.0","intel core i3 1125g4","intel integrated"
"hp elitebook 830 g6 laptop (8th gen core i7/ 16gb/ 1tb ssd/ win10 pro)","hp","windows","4.0","8.0","0.0","16.0","ddr4","0","1024","13.3","HD+","0","4.55","165999.0","intel core i7 8565u","intel integrated"
"hp elitebook 840 g8 4s1h6pa laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10)","hp","windows","4.0","8.0","0.0","16.0","ddr4","0","1024","14.0","HD+","0","4.15","164000.0","intel core i7 1165g7","integrated"
"hp elite dragonfly g2 laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 pro)","hp","windows","4.0","8.0","0.0","16.0","ddr4","0","1024","13.3","HD+","1","4.3","244000.0","intel core i7 1185g7","intel integrated"
"hp 14-ed0007qu laptop (snapdragon 7c gen 2/ 8gb/ 128gb emmc/ win11 home)","hp","windows","8.0","16.0","0.0","8.0","ddr4","0","0","14.0","HD+","0","4.75","24689.0","snapdragon 7c gen 2","integrated"
"hp 240 g8 62g51pa laptop (11th gen core i3/ 8gb/ 1tb/ win11)","hp","windows","2.0","4.0","0.0","8.0","ddr4","1024","0","14.0","SD","0","4.5","44999.0","intel core i3 1115g4","intel integrated"
"hp envy 15-ep1087tx laptop (11th gen core i9/ 32gb/ 1tb ssd/ win11/ 6gb graph)","hp","windows","8.0","16.0","6.0","32.0","ddr4","0","1024","15.6","3K+","0","4.1","189400.0","intel core i9 11900h","nvidia geforce rtx 3060"
"hp omen 16-b1370tx laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","hp","windows","14.0","20.0","8.0","16.0","ddr5","0","1024","16.1","3K+","0","4.2","125000.0","intel core i7 12700h","nvidia geforce rtx 3070"
"hp pavilion x360 14-dy1050tu laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11)","hp","windows","4.0","8.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.6","59500.0","intel core i7 1195g7","intel integrated"
"hp probook 635 aero g8 4q1t3pa notebook (ryzen 7 5800u/ 8gb/ 512gb ssd/ win10)","hp","windows","8.0","16.0","0.0","8.0","ddr4","0","512","13.3","HD+","0","4.6","99866.0","amd ryzen 7 5800u","amd integrated"
"hp victus 16-e0351ax gaming laptop (ryzen 7-5800h/ 16gb/ 512gb ssd/ win11/ 4gb graph)","hp","windows","8.0","16.0","4.0","16.0","ddr4","0","512","16.1","HD+","0","4.35","80001.0","amd ryzen 7 5800h","nvidia geforce rtx 3050"
"hp elitebook x360 1030 g8 4s2a6pa notebook (11th gen core i5/ 16gb/ 512gb ssd/ win10)","hp","windows","4.0","8.0","0.0","16.0","ddr4","0","512","13.3","3K+","0","4.45","156300.0","intel core i5 1135g7","intel integrated"
"hp omen 16-c0136ax gaming laptop (ryzen 5 5600h/ 8gb/ 512gb ssd/ win11 home/ 4gb graph)","hp","windows","6.0","12.0","4.0","8.0","ddr4","0","512","16.1","HD+","0","4.4","58990.0","amd ryzen 5 5600h","nvidia geforce gtx 1650"
"hp pavilion x360 14-dy1049tu laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11)","hp","windows","4.0","8.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.2","68990.0","intel core i5 1155g7","intel integrated"
"hp omen 16-b1361tx laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","hp","windows","14.0","20.0","6.0","16.0","ddr5","0","1024","16.1","HD+","0","4.25","155490.0","intel core i7 12700h","nvidia geforce rtx 3060"
"hp 255 g8 62y22pa laptop (ryzen 3/ 8gb/ 1tb hdd/ win11 home)","hp","windows","2.0","4.0","0.0","8.0","ddr4","1024","0","15.6","HD+","0","4.2","31850.0","amd ryzen 3 3250u","amd integrated"
"hp 255 g8 3k9u1pa laptop (ryzen 3-3300u/ 4gb/ 1tb hdd/ win10 home)","hp","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","HD+","0","4.15","40490.0","amd ryzen 3 3300u","amd integrated"
"hp 16-d0003tx laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10/ 4gb graph)","hp","windows","6.0","12.0","4.0","8.0","ddr4","0","512","16.1","HD+","0","4.3","55999.0","intel core i5 11400h","nvidia geforce rtx"
"hp pavilion 15-eh1102au laptop (ryzen 5- 5500u/ 8gb/ 512gb ssd/ win10)","hp","windows","6.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.7","56000.0","amd ryzen 5 5500u","amd integrated"
"hp victus 16-e0362ax laptop (ryzen 7-5800h/ 16gb/ 1tb ssd/ win11/ 6gb graph)","hp","windows","8.0","16.0","6.0","16.0","ddr4","0","1024","16.1","3K+","0","4.15","92899.0","amd ryzen 7 5800h","nvidia geforce rtx 3060"
"hp envy 13 x360 13-bd1003tu laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 home)","hp","windows","4.0","8.0","0.0","16.0","ddr4","0","512","13.3","HD+","0","4.1","96680.0","intel core i7 1195g7","intel integrated"
"hp 250 g8 53l45pa laptop (10th gen core i3/ 8gb/ 512gb ssd/ win10)","hp","windows","2.0","4.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.65","31000.0","intel core i3 1005g1","intel integrated"
"hp 240 g8 laptop (11th gen core i5/ 8gb/ 512 gb ssd/ windows 10 pro)","hp","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","SD","0","4.5","59999.0","intel core i5 1135g7","intel integrated"
"lenovo loq 15iax9 83lk0068in gaming laptop (12th gen core i7/ 12gb/ 512gb ssd/ win11/ 6gb rtx 4050 graph)","lenovo","windows","14.0","20.0","6.0","12.0","ddr5","0","512","15.6","HD+","0","4.35","72990.0","intel core i7 12650hx","nvidia geforce rtx 4050"
"lenovo v15 g4 82c70081ge laptop (amd ryzen 5 7520u/ 16gb/ 512gb ssd/ win11 home)","lenovo","windows","4.0","8.0","0.0","16.0","ddr5","0","512","15.6","HD+","0","4.35","34990.0","amd ryzen 5 7520u","amd integrated"
"lenovo loq 15irx9 83dv00lxin gaming laptop (13th gen core i7/ 24gb/ 512gb ssd/ win11/ 8gb rtx4060)","lenovo","windows","14.0","28.0","8.0","24.0","ddr5","0","512","15.6","HD+","0","4.4","80741.0","intel core i7 13650hx","nvidia geforce rtx 4060"
"lenovo ideapad slim 3 83em00gtin laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11)","lenovo","windows","10.0","16.0","0.0","16.0","ddr5","0","512","15.6","HD+","0","4.6","54816.0","intel core i7 13620h","intel integrated"
"lenovo loq 2024 83gs003vin gaming laptop (intel core i5/ 16gb/ 512gb ssd/ win11/ 6gb rtx 4050 graph)","lenovo","windows","8.0","12.0","6.0","16.0","ddr5","0","512","15.6","HD+","0","4.15","72990.0","intel core i5 12450hx","nvidia geforce rtx 4050"
"lenovo loq 15irx9 83dv00bein gaming laptop (14th gen core i7/ 16gb/ 1tb ssd/ win11/ 8gb rtx 4060)","lenovo","windows","20.0","28.0","8.0","16.0","ddr5","0","1024","15.6","HD+","0","4.35","114990.0","intel core i7 14700hx","nvidia geforce rtx 4060"
"lenovo loq 2024 83gs003nin gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11/ 6gb rtx 3050 graph)","lenovo","windows","8.0","12.0","6.0","16.0","ddr5","0","512","15.6","HD+","0","4.65","68900.0","intel core i5 12450hx","nvidia geforce rtx 3050"
"lenovo thinkbook 15 g5 21jf002jin laptop (amd ryzen 3 7330u/ 8 gb/ 512 gb ssd/ win11)","lenovo","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.2","30990.0","amd ryzen 3 7330u","amd integrated"
"lenovo thinkbook 14 21kga083in laptop (13th gen core i3/ 8gb/ 512gb ssd/ dos)","lenovo","windows","6.0","8.0","0.0","8.0","ddr5","0","512","14.0","HD+","0","4.35","35900.0","intel core i3 1315u","intel integrated"
"lenovo 100e chromebook gen 4 82w00004ha laptop (mediatek kompanio 520/ 4gb/ 32gb emmc/ chrome os)","lenovo","chromeos","8.0","8.0","0.0","4.0","ddr4","0","0","11.6","SD","0","4.15","9999.0","mediatek kompanio 520","other integrated"
"lenovo thinkpad p14s 21g2s08d00 laptop (intel core ultra 7 155h/ 16gb/ 1tb ssd/ win11 pro/ 4gb graphics)","lenovo","windows","16.0","22.0","4.0","16.0","ddr5","0","1024","14.0","HD+","0","4.25","158641.0","intel core ultra 7 series 1 155h","nvidia rtx 500 ada"
"lenovo ideapad slim 3 82rk019din laptop (12th gen core i3/ 8gb/ 512gb ssd/ win11)","lenovo","windows","6.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.55","37500.0","intel core i3 1215u","intel integrated"
"lenovo v15 g4 83cr000vin laptop (amd ryzen 7 7730u/ 16gb/ 512gb ssd/ win11 home)","lenovo","windows","8.0","16.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.5","40990.0","amd ryzen 7 7730u","amd integrated"
"lenovo yoga 7 2-in-1 83jq003yin  laptop (intel core ultra 5 226v/ 16gb/ 1tb ssd/ win11 home)","lenovo","windows","8.0","8.0","0.0","16.0","ddr4","0","1024","14.0","HD+","1","4.6","109990.0","intel core ultra 5 226v","intel integrated"
"lenovo loq 2024 15arp9 83jc00efin gaming laptop (amd ryzen 5 7235hs/ 24gb/ 512gb ssd/ win11/ 6gb rtx 3050 graph)","lenovo","windows","4.0","8.0","6.0","24.0","ddr5","0","512","15.6","HD+","0","4.65","66990.0","amd ryzen 5 7235hs","nvidia geforce rtx 3050"
"lenovo loq 15arp9 83jc00ehin gaming laptop (amd ryzen 7 7435h/ 24gb/ 512gb ssd/ win11/ 8gb rtx 4060 graph)","lenovo","windows","8.0","16.0","8.0","24.0","ddr5","0","512","15.6","HD+","0","4.35","91990.0","amd ryzen 7 7435hs","nvidia geforce rtx 4060"
"lenovo yoga 7 2-in-1 83jq000vin laptop (intel core ultra 7 256v/ 16gb/ 1tb ssd/ win11 home)","lenovo","windows","8.0","8.0","0.0","16.0","ddr5","0","1024","14.0","HD+","1","4.1","119990.0","intel core ultra 7 256v","intel integrated"
"lenovo thinkbook 16 g6 21kka0g1in laptop (amd ryzen 7 7730u/ 16gb/ 512gb ssd/ win11 home)","lenovo","windows","8.0","16.0","0.0","16.0","ddr4","0","512","16.0","HD+","0","4.3","52990.0","amd ryzen 7 7730u","amd integrated"
"lenovo v15 82tta07rih laptop (12th gen core i5 / 16gb/ 512gb ssd/ win11 home)","lenovo","windows","10.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.3","42990.0","intel core i5 1235u","intel integrated"
"lenovo ideapad slim 3 82rj00fgin laptop (12th gen core i3/ 8gb/ 512gb ssd/ win11)","lenovo","windows","6.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.4","35100.0","intel core i3 1215u","intel integrated"
"lenovo v15 g3 82ttao7qih laptop (12th gen core i5/ 16gb/ 512gb ssd/win11)","lenovo","windows","10.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.15","48990.0","intel core i5 1235u","intel integrated"
"lenovo yoga slim 7 aura edition 83jx005fin laptop (intel core ultra 5 226v/ 16gb/ 1tb/ win11)","lenovo","windows","8.0","8.0","0.0","16.0","ddr5","0","1024","14.0","HD+","1","4.4","102490.0","intel core ultra 5 226v","intel integrated"
"lenovo loq 2024 15iax9 83gs00ckin gaming laptop (12th gen core i5/ 24gb/ 512gb ssd/ win11/ 4gb graph)","lenovo","windows","8.0","12.0","4.0","24.0","ddr5","0","512","15.6","HD+","0","4.35","57068.0","intel core i5 12450hx","nvidia geforce rtx 2050"
"lenovo loq 15arp9 83jc0045in gaming laptop (amd ryzen 7 7435h/ 24gb/ 512gb ssd/ win11/ 6gb rtx 4050 graph)","lenovo","windows","8.0","16.0","6.0","24.0","ddr5","0","512","15.6","HD+","0","4.15","82990.0","amd ryzen 7 7435hs","nvidia geforce rtx 4050"
"lenovo thinkpad e14 gen 6 21m7009big laptop (intel core ultra 7 155h/ 16gb/ 512gb ssd/ win11)","lenovo","windows","16.0","22.0","0.0","16.0","ddr5","0","512","14.0","HD+","0","4.45","100000.0","intel core ultra 7 series 1 155h","intel integrated"
"lenovo thinkpad p14s 21g2s08c00 laptop (intel core ultra 7 155h/ 16gb/ 1tb ssd/ win11 pro)","lenovo","windows","16.0","22.0","0.0","16.0","ddr5","0","1024","14.0","HD+","0","4.45","138311.0","intel core ultra 7 series 1 155h","intel integrated"
"lenovo v14 82tsa0hhih laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11)","lenovo","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.35","44999.0","intel core i7 1255u","intel integrated"
"lenovo v15 g4 83cq000xin laptop (amd ryzen 3 7320u/ 8gb/ 512gb ssd/ win11 home)","lenovo","windows","4.0","8.0","0.0","8.0","ddr5","0","512","15.6","HD+","0","4.4","28490.0","amd ryzen 3 7320u","amd integrated"
"lenovo ideapad slim 5 83dc007lin laptop (intel core ultra 5 125h/ 16gb ram/ 512gb ssd/ win 11)","lenovo","windows","14.0","18.0","0.0","16.0","ddr5","0","512","16.0","HD+","0","4.05","69990.0","intel core ultra 5 series 1 125h","intel integrated"
"lenovo legion 5 15irx9 83jj000din gaming laptop (13th gen core i7/ 24gb/ 512gb ssd/ win11/ 8gb rtx4060)","lenovo","windows","14.0","28.0","8.0","24.0","ddr5","0","512","15.6","HD+","0","4.25","122490.0","intel core i7 13650hx","nvidia geforce rtx 4060"
"lenovo loq 15irx9 83dv00lwin gaming laptop (13th gen core i5/ 24gb/ 512gb ssd/ win11/ 6gb rtx4050)","lenovo","windows","10.0","16.0","6.0","24.0","ddr5","0","512","15.6","HD+","0","4.25","84990.0","intel core i5 13450hx","nvidia geforce rtx 4050"
"lenovo thinkbook 16 g6 21kka07rin laptop (amd ryzen 5 7530u/ 16gb/ 512gb ssd/ win11 home)","lenovo","windows","6.0","12.0","0.0","16.0","ddr4","0","512","16.0","HD+","0","4.6","47490.0","amd ryzen 5 7530u","amd integrated"
"lenovo ideapad slim 3 chrome 14m868 82xj002rha laptop (mediatek kompanio 520/ 8gb/ 128gb emmc/ chrome os)","lenovo","chromeos","8.0","16.0","0.0","8.0","ddr4","0","0","14.0","SD","0","4.25","14990.0","mediatek kompanio 520","other integrated"
"lenovo thinkpad e14 21jks0qp00 laptop (13th gen core i7/ 16gb/ 512gb ssd/ dos)","lenovo","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.15","83600.0","intel core i7 1355u","intel integrated"
"lenovo thinkbook 14 21kga08hin laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11)","lenovo","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.25","92900.0","intel core i7 1355u","intel integrated"
"lenovo yoga slim 7 aura edition 83jx001lin laptop (intel evo core ultra 5 228v/ 32gb/ 1tb/ win11)","lenovo","windows","8.0","8.0","0.0","32.0","ddr5","0","1024","14.0","HD+","1","4.75","113490.0","intel core ultra 5 228v","intel integrated"
"lenovo ideapad slim 3 15iah8 83er00m2in laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11 home)","lenovo","windows","8.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.65","51300.0","intel core i5 12450h","intel integrated"
"lenovo 100e chromebook gen 4 82w0001dhas laptop (mediatek kompanio 528/ 4gb/ 64gb emmc/ chrome os)","lenovo","chromeos","8.0","8.0","0.0","4.0","ddr4","0","0","11.6","SD","0","4.7","10999.0","mediatek kompanio 528","other integrated"
"lenovo ideapad slim 5 13arp10 83j2003nin laptop (amd ryzen 7 7735hs/ 16gb/ 512gb ssd/ win11)","lenovo","windows","8.0","16.0","0.0","16.0","ddr5","0","512","13.3","HD+","0","4.05","62190.0","amd ryzen 7 7735hs","amd integrated"
"lenovo ideapad slim 3 15irh10 83k100cfin laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home)","lenovo","windows","8.0","12.0","0.0","16.0","ddr5","0","512","15.3","HD+","0","4.5","62990.0","intel core i5 13420h","intel integrated"
"lenovo ideapad slim 3 82xm00qdin laptop (amd  ryzen 5 5625u/ 16 gb ram/ 512 gb ssd/ win 11)","lenovo","windows","6.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.35","42489.0","amd ryzen 5 5625u","amd integrated"
"lenovo ideapad pro 5 83d2004xin gaming laptop (intel core ultra 9 185h/ 32gb/ 1tb ssd/ win11)","lenovo","windows","16.0","22.0","0.0","32.0","ddr5","0","1024","14.0","3K+","0","4.05","109949.0","intel core ultra 9 series 1 185h","intel integrated"
"lenovo legion 5 15irx9 83jj0010in gaming laptop (13th gen core i7/ 24gb/ 512gb ssd/ win11/ 8gb rtx4060)","lenovo","windows","14.0","28.0","8.0","24.0","ddr5","0","512","15.6","HD+","0","4.3","122990.0","intel core i7 13650hx","nvidia geforce rtx 4060"
"lenovo ideapad slim 5 16irl8 82xf003hin laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11)","lenovo","windows","14.0","20.0","0.0","16.0","ddr5","0","512","16.0","HD+","0","4.15","66490.0","intel core i7 13700h","intel integrated"
"lenovo loq 15irx9 83dv00xcin gaming laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11/ 6gb rtx3050)","lenovo","windows","10.0","16.0","6.0","16.0","ddr5","0","512","15.6","HD+","0","4.4","78490.0","intel core i5 13450hx","nvidia geforce rtx 3050"
"lenovo ideapad slim 3 82x70034in laptop (13th gen core i3/ 8gb/ 512gb ssd/ win11)","lenovo","windows","5.0","6.0","0.0","8.0","ddr5","0","512","15.6","HD+","0","4.45","38200.0","intel core i3 1305u","intel integrated"
"lenovo legion pro 5 16arx8 82wm00fein gaming laptop (amd ryzen 9 7945hx / 16gb/ 1tb ssd/ win11 home/ 8gb graph)","lenovo","windows","16.0","32.0","8.0","16.0","ddr5","0","1024","16.0","3K+","0","4.1","155090.0","amd ryzen 9 7945hx","nvidia geforce rtx 4060"
